video,release_id,sample_index,approx_second,source_frame_index,phase,dvids_anchor,object_x_center_crop,object_y_center_crop,object_x_full_frame,object_y_full_frame,dx_from_crop_center,dy_from_crop_center,predicted_x_center_crop,predicted_y_center_crop,prev_seed_second,next_seed_second,seed_confidence,seed_note,refinement_delta_px,object_bbox_w,object_bbox_h,object_component_area,object_max_luma,object_mean_luma,candidate_count,nearest_colored_overlay_px,overlay_relation,review_confidence,marking_basis,annotated_frame_path,zoom_patch_path
DOD_111689115.mp4,DOW-UAP-PR44,355,225.0,6750,reticle-cycling continued point-return interval,Within DVIDS 03:25-04:23 changing reticle/field-of-view interval,654.5,227.0,1134.5,497.0,174.5,-43.0,640.1,218.1,225.0,225.0,high,single compact white candidate,16.93,6,5,22,255,228.64,1,95.33,separate from colored overlay,high,interpolated one-fps seed plus local compact-bright refinement,research/ufo-derived/video-motion-pass/pr44-standalone/DOD_111689115/annotated-center-crops/frame_0355_annotated.jpg,research/ufo-derived/video-motion-pass/pr44-standalone/DOD_111689115/object-zoom-patches/frame_0355_patch.jpg
DOD_111689115.mp4,DOW-UAP-PR44,356,225.2,6756,reticle-cycling continued point-return interval,Within DVIDS 03:25-04:23 changing reticle/field-of-view interval,651.0,224.8,1131.0,494.8,171.0,-45.2,632.9,214.6,225.0,226.0,high,interpolated between one-fps seed detections,20.73,7,5,25,255,239.36,1,93.34,separate from colored overlay,medium,interpolated one-fps seed plus local compact-bright refinement,research/ufo-derived/video-motion-pass/pr44-standalone/DOD_111689115/annotated-center-crops/frame_0356_annotated.jpg,research/ufo-derived/video-motion-pass/pr44-standalone/DOD_111689115/object-zoom-patches/frame_0356_patch.jpg
DOD_111689115.mp4,DOW-UAP-PR44,357,225.4,6762,reticle-cycling continued point-return interval,Within DVIDS 03:25-04:23 changing reticle/field-of-view interval,644.9,220.6,1124.9,490.6,164.9,-49.4,625.8,211.1,225.0,226.0,high,interpolated between one-fps seed detections,21.33,5,4,17,255,238.76,1,90.58,separate from colored overlay,medium,interpolated one-fps seed plus local compact-bright refinement,research/ufo-derived/video-motion-pass/pr44-standalone/DOD_111689115/annotated-center-crops/frame_0357_annotated.jpg,research/ufo-derived/video-motion-pass/pr44-standalone/DOD_111689115/object-zoom-patches/frame_0357_patch.jpg
DOD_111689115.mp4,DOW-UAP-PR44,358,225.6,6768,reticle-cycling continued point-return interval,Within DVIDS 03:25-04:23 changing reticle/field-of-view interval,636.5,218.0,1116.5,488.0,156.5,-52.0,618.6,207.6,225.0,226.0,high,interpolated between one-fps seed detections,20.68,4,5,16,255,238.25,1,85.53,separate from colored overlay,medium,interpolated one-fps seed plus local compact-bright refinement,research/ufo-derived/video-motion-pass/pr44-standalone/DOD_111689115/annotated-center-crops/frame_0358_annotated.jpg,research/ufo-derived/video-motion-pass/pr44-standalone/DOD_111689115/object-zoom-patches/frame_0358_patch.jpg
DOD_111689115.mp4,DOW-UAP-PR44,359,225.8,6774,reticle-cycling continued point-return interval,Within DVIDS 03:25-04:23 changing reticle/field-of-view interval,630.8,213.8,1110.8,483.8,150.8,-56.2,611.5,204.1,225.0,226.0,high,interpolated between one-fps seed detections,21.57,5,5,20,255,242.95,1,84.15,separate from colored overlay,medium,interpolated one-fps seed plus local compact-bright refinement,research/ufo-derived/video-motion-pass/pr44-standalone/DOD_111689115/annotated-center-crops/frame_0359_annotated.jpg,research/ufo-derived/video-motion-pass/pr44-standalone/DOD_111689115/object-zoom-patches/frame_0359_patch.jpg
DOD_111689115.mp4,DOW-UAP-PR44,360,226.0,6780,reticle-cycling continued point-return interval,Within DVIDS 03:25-04:23 changing reticle/field-of-view interval,626.5,212.0,1106.5,482.0,146.5,-58.0,604.3,200.6,226.0,226.0,high,single compact white candidate,24.96,4,5,16,255,237.0,1,82.38,separate from colored overlay,medium,interpolated one-fps seed plus local compact-bright refinement,research/ufo-derived/video-motion-pass/pr44-standalone/DOD_111689115/annotated-center-crops/frame_0360_annotated.jpg,research/ufo-derived/video-motion-pass/pr44-standalone/DOD_111689115/object-zoom-patches/frame_0360_patch.jpg
DOD_111689115.mp4,DOW-UAP-PR44,361,226.2,6786,reticle-cycling continued point-return interval,Within DVIDS 03:25-04:23 changing reticle/field-of-view interval,616.1,207.1,1096.1,477.1,136.1,-62.9,595.4,196.1,226.0,227.0,high,interpolated between one-fps seed detections,23.46,3,3,8,255,248.38,1,79.38,separate from colored overlay,medium,interpolated one-fps seed plus local compact-bright refinement,research/ufo-derived/video-motion-pass/pr44-standalone/DOD_111689115/annotated-center-crops/frame_0361_annotated.jpg,research/ufo-derived/video-motion-pass/pr44-standalone/DOD_111689115/object-zoom-patches/frame_0361_patch.jpg
DOD_111689115.mp4,DOW-UAP-PR44,362,226.4,6792,reticle-cycling continued point-return interval,Within DVIDS 03:25-04:23 changing reticle/field-of-view interval,608.9,201.9,1088.9,471.9,128.9,-68.1,586.5,191.6,226.0,227.0,high,interpolated between one-fps seed detections,24.59,3,3,8,255,243.12,1,78.55,separate from colored overlay,medium,interpolated one-fps seed plus local compact-bright refinement,research/ufo-derived/video-motion-pass/pr44-standalone/DOD_111689115/annotated-center-crops/frame_0362_annotated.jpg,research/ufo-derived/video-motion-pass/pr44-standalone/DOD_111689115/object-zoom-patches/frame_0362_patch.jpg
DOD_111689115.mp4,DOW-UAP-PR44,363,226.6,6798,reticle-cycling continued point-return interval,Within DVIDS 03:25-04:23 changing reticle/field-of-view interval,600.0,198.5,1080.0,468.5,120.0,-71.5,577.7,187.1,226.0,227.0,high,interpolated between one-fps seed detections,25.08,3,2,6,255,241.33,1,71.02,separate from colored overlay,medium,interpolated one-fps seed plus local compact-bright refinement,research/ufo-derived/video-motion-pass/pr44-standalone/DOD_111689115/annotated-center-crops/frame_0363_annotated.jpg,research/ufo-derived/video-motion-pass/pr44-standalone/DOD_111689115/object-zoom-patches/frame_0363_patch.jpg
DOD_111689115.mp4,DOW-UAP-PR44,364,226.8,6804,reticle-cycling continued point-return interval,Within DVIDS 03:25-04:23 changing reticle/field-of-view interval,591.2,194.7,1071.2,464.7,111.2,-75.3,568.8,182.6,226.0,227.0,high,interpolated between one-fps seed detections,25.49,6,5,24,255,237.62,1,63.62,separate from colored overlay,medium,interpolated one-fps seed plus local compact-bright refinement,research/ufo-derived/video-motion-pass/pr44-standalone/DOD_111689115/annotated-center-crops/frame_0364_annotated.jpg,research/ufo-derived/video-motion-pass/pr44-standalone/DOD_111689115/object-zoom-patches/frame_0364_patch.jpg
DOD_111689115.mp4,DOW-UAP-PR44,365,227.0,6810,reticle-cycling continued point-return interval,Within DVIDS 03:25-04:23 changing reticle/field-of-view interval,585.5,190.5,1065.5,460.5,105.5,-79.5,559.9,178.1,227.0,227.0,high,single compact white candidate,28.45,2,2,4,252,241.5,1,60.15,separate from colored overlay,medium,interpolated one-fps seed plus local compact-bright refinement,research/ufo-derived/video-motion-pass/pr44-standalone/DOD_111689115/annotated-center-crops/frame_0365_annotated.jpg,research/ufo-derived/video-motion-pass/pr44-standalone/DOD_111689115/object-zoom-patches/frame_0365_patch.jpg
DOD_111689115.mp4,DOW-UAP-PR44,366,227.2,6816,reticle-cycling continued point-return interval,Within DVIDS 03:25-04:23 changing reticle/field-of-view interval,572.5,185.5,1052.5,455.5,92.5,-84.5,550.8,173.6,227.0,228.0,high,interpolated between one-fps seed detections,24.71,4,4,12,255,243.42,1,51.93,separate from colored overlay,medium,interpolated one-fps seed plus local compact-bright refinement,research/ufo-derived/video-motion-pass/pr44-standalone/DOD_111689115/annotated-center-crops/frame_0366_annotated.jpg,research/ufo-derived/video-motion-pass/pr44-standalone/DOD_111689115/object-zoom-patches/frame_0366_patch.jpg
DOD_111689115.mp4,DOW-UAP-PR44,367,227.4,6822,reticle-cycling continued point-return interval,Within DVIDS 03:25-04:23 changing reticle/field-of-view interval,564.5,179.5,1044.5,449.5,84.5,-90.5,541.8,169.1,227.0,228.0,high,interpolated between one-fps seed detections,24.99,6,4,20,255,243.0,1,50.28,separate from colored overlay,medium,interpolated one-fps seed plus local compact-bright refinement,research/ufo-derived/video-motion-pass/pr44-standalone/DOD_111689115/annotated-center-crops/frame_0367_annotated.jpg,research/ufo-derived/video-motion-pass/pr44-standalone/DOD_111689115/object-zoom-patches/frame_0367_patch.jpg
DOD_111689115.mp4,DOW-UAP-PR44,368,227.6,6828,reticle-cycling continued point-return interval,Within DVIDS 03:25-04:23 changing reticle/field-of-view interval,555.0,174.5,1035.0,444.5,75.0,-95.5,532.7,164.6,227.0,228.0,high,interpolated between one-fps seed detections,24.38,3,4,10,255,234.7,1,48.81,separate from colored overlay,medium,interpolated one-fps seed plus local compact-bright refinement,research/ufo-derived/video-motion-pass/pr44-standalone/DOD_111689115/annotated-center-crops/frame_0368_annotated.jpg,research/ufo-derived/video-motion-pass/pr44-standalone/DOD_111689115/object-zoom-patches/frame_0368_patch.jpg
DOD_111689115.mp4,DOW-UAP-PR44,369,227.8,6834,reticle-cycling continued point-return interval,Within DVIDS 03:25-04:23 changing reticle/field-of-view interval,545.0,170.5,1025.0,440.5,65.0,-99.5,523.7,160.1,227.0,228.0,high,interpolated between one-fps seed detections,23.74,5,4,16,255,241.69,1,47.64,separate from colored overlay,medium,interpolated one-fps seed plus local compact-bright refinement,research/ufo-derived/video-motion-pass/pr44-standalone/DOD_111689115/annotated-center-crops/frame_0369_annotated.jpg,research/ufo-derived/video-motion-pass/pr44-standalone/DOD_111689115/object-zoom-patches/frame_0369_patch.jpg
DOD_111689115.mp4,DOW-UAP-PR44,370,228.0,6840,reticle-cycling continued point-return interval,Within DVIDS 03:25-04:23 changing reticle/field-of-view interval,536.0,164.0,1016.0,434.0,56.0,-106.0,514.6,155.6,228.0,228.0,high,single compact white candidate,22.99,3,3,9,255,243.33,1,51.97,separate from colored overlay,medium,interpolated one-fps seed plus local compact-bright refinement,research/ufo-derived/video-motion-pass/pr44-standalone/DOD_111689115/annotated-center-crops/frame_0370_annotated.jpg,research/ufo-derived/video-motion-pass/pr44-standalone/DOD_111689115/object-zoom-patches/frame_0370_patch.jpg
DOD_111689115.mp4,DOW-UAP-PR44,371,228.2,6846,reticle-cycling continued point-return interval,Within DVIDS 03:25-04:23 changing reticle/field-of-view interval,525.6,161.1,1005.6,431.1,45.6,-108.9,507.1,156.5,228.0,229.0,high,interpolated between one-fps seed detections,19.08,4,3,11,255,243.82,1,53.91,separate from colored overlay,medium,interpolated one-fps seed plus local compact-bright refinement,research/ufo-derived/video-motion-pass/pr44-standalone/DOD_111689115/annotated-center-crops/frame_0371_annotated.jpg,research/ufo-derived/video-motion-pass/pr44-standalone/DOD_111689115/object-zoom-patches/frame_0371_patch.jpg
DOD_111689115.mp4,DOW-UAP-PR44,372,228.4,6852,reticle-cycling continued point-return interval,Within DVIDS 03:25-04:23 changing reticle/field-of-view interval,519.5,157.0,999.5,427.0,39.5,-113.0,499.6,157.4,228.0,229.0,high,interpolated between one-fps seed detections,19.86,2,3,6,255,241.17,1,58.0,separate from colored overlay,medium,interpolated one-fps seed plus local compact-bright refinement,research/ufo-derived/video-motion-pass/pr44-standalone/DOD_111689115/annotated-center-crops/frame_0372_annotated.jpg,research/ufo-derived/video-motion-pass/pr44-standalone/DOD_111689115/object-zoom-patches/frame_0372_patch.jpg
DOD_111689115.mp4,DOW-UAP-PR44,373,228.6,6858,reticle-cycling continued point-return interval,Within DVIDS 03:25-04:23 changing reticle/field-of-view interval,509.1,156.1,989.1,426.1,29.1,-113.9,492.2,158.3,228.0,229.0,high,interpolated between one-fps seed detections,17.1,3,3,8,255,245.62,1,58.88,separate from colored overlay,high,interpolated one-fps seed plus local compact-bright refinement,research/ufo-derived/video-motion-pass/pr44-standalone/DOD_111689115/annotated-center-crops/frame_0373_annotated.jpg,research/ufo-derived/video-motion-pass/pr44-standalone/DOD_111689115/object-zoom-patches/frame_0373_patch.jpg
DOD_111689115.mp4,DOW-UAP-PR44,374,228.8,6864,reticle-cycling continued point-return interval,Within DVIDS 03:25-04:23 changing reticle/field-of-view interval,496.5,153.5,976.5,423.5,16.5,-116.5,484.7,159.2,228.0,229.0,high,interpolated between one-fps seed detections,13.12,4,4,12,255,245.42,1,61.5,separate from colored overlay,high,interpolated one-fps seed plus local compact-bright refinement,research/ufo-derived/video-motion-pass/pr44-standalone/DOD_111689115/annotated-center-crops/frame_0374_annotated.jpg,research/ufo-derived/video-motion-pass/pr44-standalone/DOD_111689115/object-zoom-patches/frame_0374_patch.jpg
DOD_111689115.mp4,DOW-UAP-PR44,375,229.0,6870,reticle-cycling continued point-return interval,Within DVIDS 03:25-04:23 changing reticle/field-of-view interval,491.5,152.5,971.5,422.5,11.5,-117.5,477.2,160.1,229.0,229.0,high,single compact white candidate,16.19,2,2,4,255,251.5,1,62.5,separate from colored overlay,high,interpolated one-fps seed plus local compact-bright refinement,research/ufo-derived/video-motion-pass/pr44-standalone/DOD_111689115/annotated-center-crops/frame_0375_annotated.jpg,research/ufo-derived/video-motion-pass/pr44-standalone/DOD_111689115/object-zoom-patches/frame_0375_patch.jpg
DOD_111689115.mp4,DOW-UAP-PR44,376,229.2,6876,reticle-cycling continued point-return interval,Within DVIDS 03:25-04:23 changing reticle/field-of-view interval,484.0,157.0,964.0,427.0,4.0,-113.0,473.0,166.2,229.0,230.0,high,interpolated between one-fps seed detections,14.31,3,3,9,255,240.89,1,58.0,separate from colored overlay,high,interpolated one-fps seed plus local compact-bright refinement,research/ufo-derived/video-motion-pass/pr44-standalone/DOD_111689115/annotated-center-crops/frame_0376_annotated.jpg,research/ufo-derived/video-motion-pass/pr44-standalone/DOD_111689115/object-zoom-patches/frame_0376_patch.jpg
DOD_111689115.mp4,DOW-UAP-PR44,377,229.4,6882,reticle-cycling continued point-return interval,Within DVIDS 03:25-04:23 changing reticle/field-of-view interval,480.5,159.5,960.5,429.5,0.5,-110.5,468.8,172.2,229.0,230.0,high,interpolated between one-fps seed detections,17.28,4,4,14,255,235.07,1,55.5,separate from colored overlay,high,interpolated one-fps seed plus local compact-bright refinement,research/ufo-derived/video-motion-pass/pr44-standalone/DOD_111689115/annotated-center-crops/frame_0377_annotated.jpg,research/ufo-derived/video-motion-pass/pr44-standalone/DOD_111689115/object-zoom-patches/frame_0377_patch.jpg
DOD_111689115.mp4,DOW-UAP-PR44,378,229.6,6888,reticle-cycling continued point-return interval,Within DVIDS 03:25-04:23 changing reticle/field-of-view interval,475.5,162.0,955.5,432.0,-4.5,-108.0,464.6,178.3,229.0,230.0,high,interpolated between one-fps seed detections,19.59,2,3,6,255,247.33,1,53.0,separate from colored overlay,medium,interpolated one-fps seed plus local compact-bright refinement,research/ufo-derived/video-motion-pass/pr44-standalone/DOD_111689115/annotated-center-crops/frame_0378_annotated.jpg,research/ufo-derived/video-motion-pass/pr44-standalone/DOD_111689115/object-zoom-patches/frame_0378_patch.jpg
DOD_111689115.mp4,DOW-UAP-PR44,379,229.8,6894,reticle-cycling continued point-return interval,Within DVIDS 03:25-04:23 changing reticle/field-of-view interval,472.5,165.5,952.5,435.5,-7.5,-104.5,460.4,184.3,229.0,230.0,high,interpolated between one-fps seed detections,22.39,4,4,14,255,247.14,1,49.5,separate from colored overlay,medium,interpolated one-fps seed plus local compact-bright refinement,research/ufo-derived/video-motion-pass/pr44-standalone/DOD_111689115/annotated-center-crops/frame_0379_annotated.jpg,research/ufo-derived/video-motion-pass/pr44-standalone/DOD_111689115/object-zoom-patches/frame_0379_patch.jpg
DOD_111689115.mp4,DOW-UAP-PR44,380,230.0,6900,reticle-cycling continued point-return interval,Within DVIDS 03:25-04:23 changing reticle/field-of-view interval,468.0,172.0,948.0,442.0,-12.0,-98.0,456.2,190.4,230.0,230.0,high,single compact white candidate,21.86,3,3,9,255,238.33,1,43.0,separate from colored overlay,medium,interpolated one-fps seed plus local compact-bright refinement,research/ufo-derived/video-motion-pass/pr44-standalone/DOD_111689115/annotated-center-crops/frame_0380_annotated.jpg,research/ufo-derived/video-motion-pass/pr44-standalone/DOD_111689115/object-zoom-patches/frame_0380_patch.jpg
DOD_111689115.mp4,DOW-UAP-PR44,381,230.2,6906,reticle-cycling continued point-return interval,Within DVIDS 03:25-04:23 changing reticle/field-of-view interval,463.0,180.5,943.0,450.5,-17.0,-89.5,452.2,201.1,230.0,231.0,high,interpolated between one-fps seed detections,23.26,3,2,6,252,234.17,1,34.5,near colored overlay,medium,interpolated one-fps seed plus local compact-bright refinement,research/ufo-derived/video-motion-pass/pr44-standalone/DOD_111689115/annotated-center-crops/frame_0381_annotated.jpg,research/ufo-derived/video-motion-pass/pr44-standalone/DOD_111689115/object-zoom-patches/frame_0381_patch.jpg
DOD_111689115.mp4,DOW-UAP-PR44,382,230.4,6912,reticle-cycling continued point-return interval,Within DVIDS 03:25-04:23 changing reticle/field-of-view interval,460.5,185.0,940.5,455.0,-19.5,-85.0,448.1,211.8,230.0,231.0,high,interpolated between one-fps seed detections,29.48,4,3,10,255,233.3,1,30.0,near colored overlay,medium,interpolated one-fps seed plus local compact-bright refinement,research/ufo-derived/video-motion-pass/pr44-standalone/DOD_111689115/annotated-center-crops/frame_0382_annotated.jpg,research/ufo-derived/video-motion-pass/pr44-standalone/DOD_111689115/object-zoom-patches/frame_0382_patch.jpg
DOD_111689115.mp4,DOW-UAP-PR44,383,230.6,6918,reticle-cycling continued point-return interval,Within DVIDS 03:25-04:23 changing reticle/field-of-view interval,455.0,195.5,935.0,465.5,-25.0,-74.5,444.1,222.4,230.0,231.0,high,interpolated between one-fps seed detections,29.07,3,4,10,255,242.0,1,19.5,near colored overlay,medium,interpolated one-fps seed plus local compact-bright refinement,research/ufo-derived/video-motion-pass/pr44-standalone/DOD_111689115/annotated-center-crops/frame_0383_annotated.jpg,research/ufo-derived/video-motion-pass/pr44-standalone/DOD_111689115/object-zoom-patches/frame_0383_patch.jpg
DOD_111689115.mp4,DOW-UAP-PR44,384,230.8,6924,reticle-cycling continued point-return interval,Within DVIDS 03:25-04:23 changing reticle/field-of-view interval,450.0,207.5,930.0,477.5,-30.0,-62.5,440.0,233.1,230.0,231.0,high,interpolated between one-fps seed detections,27.49,3,2,6,255,232.83,1,7.5,near colored overlay,medium,interpolated one-fps seed plus local compact-bright refinement,research/ufo-derived/video-motion-pass/pr44-standalone/DOD_111689115/annotated-center-crops/frame_0384_annotated.jpg,research/ufo-derived/video-motion-pass/pr44-standalone/DOD_111689115/object-zoom-patches/frame_0384_patch.jpg
DOD_111689115.mp4,DOW-UAP-PR44,385,231.0,6930,reticle-cycling continued point-return interval,Within DVIDS 03:25-04:23 changing reticle/field-of-view interval,447.9,211.9,927.9,481.9,-32.1,-58.1,436.0,243.8,231.0,231.0,high,single compact white candidate,34.06,3,3,8,255,230.12,1,1.13,intersects colored overlay,low,interpolated one-fps seed plus local compact-bright refinement,research/ufo-derived/video-motion-pass/pr44-standalone/DOD_111689115/annotated-center-crops/frame_0385_annotated.jpg,research/ufo-derived/video-motion-pass/pr44-standalone/DOD_111689115/object-zoom-patches/frame_0385_patch.jpg
DOD_111689115.mp4,DOW-UAP-PR44,386,231.2,6936,reticle-cycling continued point-return interval,Within DVIDS 03:25-04:23 changing reticle/field-of-view interval,442.5,228.5,922.5,498.5,-37.5,-41.5,432.2,255.9,231.0,232.0,high,interpolated between one-fps seed detections,29.32,2,2,4,246,227.0,1,4.53,intersects colored overlay,medium,interpolated one-fps seed plus local compact-bright refinement,research/ufo-derived/video-motion-pass/pr44-standalone/DOD_111689115/annotated-center-crops/frame_0386_annotated.jpg,research/ufo-derived/video-motion-pass/pr44-standalone/DOD_111689115/object-zoom-patches/frame_0386_patch.jpg
DOD_111689115.mp4,DOW-UAP-PR44,387,231.4,6942,reticle-cycling continued point-return interval,Within DVIDS 03:25-04:23 changing reticle/field-of-view interval,437.9,241.9,917.9,511.9,-42.1,-28.1,428.4,268.1,231.0,232.0,high,interpolated between one-fps seed detections,27.88,3,3,8,255,222.0,1,10.88,near colored overlay,medium,interpolated one-fps seed plus local compact-bright refinement,research/ufo-derived/video-motion-pass/pr44-standalone/DOD_111689115/annotated-center-crops/frame_0387_annotated.jpg,research/ufo-derived/video-motion-pass/pr44-standalone/DOD_111689115/object-zoom-patches/frame_0387_patch.jpg
DOD_111689115.mp4,DOW-UAP-PR44,388,231.6,6948,reticle-cycling continued point-return interval,Within DVIDS 03:25-04:23 changing reticle/field-of-view interval,424.5,280.2,904.5,550.2,-55.5,10.2,424.5,280.2,231.0,232.0,high,interpolated between one-fps seed detections,0.0,,,,,,,0.51,intersects colored overlay,low,interpolated one-fps seed only; local compact-bright refinement failed,research/ufo-derived/video-motion-pass/pr44-standalone/DOD_111689115/annotated-center-crops/frame_0388_annotated.jpg,research/ufo-derived/video-motion-pass/pr44-standalone/DOD_111689115/object-zoom-patches/frame_0388_patch.jpg
DOD_111689115.mp4,DOW-UAP-PR44,389,231.8,6954,reticle-cycling continued point-return interval,Within DVIDS 03:25-04:23 changing reticle/field-of-view interval,431.9,260.9,911.9,530.9,-48.1,-9.1,420.7,292.4,231.0,232.0,high,interpolated between one-fps seed detections,33.4,3,3,8,254,236.12,1,3.88,intersects colored overlay,low,interpolated one-fps seed plus local compact-bright refinement,research/ufo-derived/video-motion-pass/pr44-standalone/DOD_111689115/annotated-center-crops/frame_0389_annotated.jpg,research/ufo-derived/video-motion-pass/pr44-standalone/DOD_111689115/object-zoom-patches/frame_0389_patch.jpg
DOD_111689115.mp4,DOW-UAP-PR44,390,232.0,6960,reticle-cycling continued point-return interval,Within DVIDS 03:25-04:23 changing reticle/field-of-view interval,416.9,304.5,896.9,574.5,-63.1,34.5,416.9,304.5,232.0,232.0,high,single compact white candidate,0.0,,,,,,,6.12,near colored overlay,low,interpolated one-fps seed only; local compact-bright refinement failed,research/ufo-derived/video-motion-pass/pr44-standalone/DOD_111689115/annotated-center-crops/frame_0390_annotated.jpg,research/ufo-derived/video-motion-pass/pr44-standalone/DOD_111689115/object-zoom-patches/frame_0390_patch.jpg
DOD_111689115.mp4,DOW-UAP-PR44,391,232.2,6966,reticle-cycling continued point-return interval,Within DVIDS 03:25-04:23 changing reticle/field-of-view interval,413.2,317.3,893.2,587.3,-66.8,47.3,413.2,317.3,232.0,233.0,high,interpolated between one-fps seed detections,0.0,,,,,,,9.8,near colored overlay,low,interpolated one-fps seed only; local compact-bright refinement failed,research/ufo-derived/video-motion-pass/pr44-standalone/DOD_111689115/annotated-center-crops/frame_0391_annotated.jpg,research/ufo-derived/video-motion-pass/pr44-standalone/DOD_111689115/object-zoom-patches/frame_0391_patch.jpg
DOD_111689115.mp4,DOW-UAP-PR44,392,232.4,6972,reticle-cycling continued point-return interval,Within DVIDS 03:25-04:23 changing reticle/field-of-view interval,409.5,330.1,889.5,600.1,-70.5,60.1,409.5,330.1,232.0,233.0,high,interpolated between one-fps seed detections,0.0,,,,,,,14.81,near colored overlay,low,interpolated one-fps seed only; local compact-bright refinement failed,research/ufo-derived/video-motion-pass/pr44-standalone/DOD_111689115/annotated-center-crops/frame_0392_annotated.jpg,research/ufo-derived/video-motion-pass/pr44-standalone/DOD_111689115/object-zoom-patches/frame_0392_patch.jpg
DOD_111689115.mp4,DOW-UAP-PR44,393,232.6,6978,reticle-cycling continued point-return interval,Within DVIDS 03:25-04:23 changing reticle/field-of-view interval,415.5,313.5,895.5,583.5,-64.5,43.5,405.8,342.9,232.0,233.0,high,interpolated between one-fps seed detections,30.96,2,2,4,254,243.5,1,3.54,intersects colored overlay,medium,interpolated one-fps seed plus local compact-bright refinement,research/ufo-derived/video-motion-pass/pr44-standalone/DOD_111689115/annotated-center-crops/frame_0393_annotated.jpg,research/ufo-derived/video-motion-pass/pr44-standalone/DOD_111689115/object-zoom-patches/frame_0393_patch.jpg
DOD_111689115.mp4,DOW-UAP-PR44,394,232.8,6984,reticle-cycling continued point-return interval,Within DVIDS 03:25-04:23 changing reticle/field-of-view interval,402.1,355.7,882.1,625.7,-77.9,85.7,402.1,355.7,232.0,233.0,high,interpolated between one-fps seed detections,0.0,,,,,,,37.97,separate from colored overlay,low,interpolated one-fps seed only; local compact-bright refinement failed,research/ufo-derived/video-motion-pass/pr44-standalone/DOD_111689115/annotated-center-crops/frame_0394_annotated.jpg,research/ufo-derived/video-motion-pass/pr44-standalone/DOD_111689115/object-zoom-patches/frame_0394_patch.jpg
DOD_111689115.mp4,DOW-UAP-PR44,395,233.0,6990,reticle-cycling continued point-return interval,Within DVIDS 03:25-04:23 changing reticle/field-of-view interval,408.0,340.0,888.0,610.0,-72.0,70.0,398.4,368.5,233.0,233.0,high,single compact white candidate,30.07,3,3,9,255,242.67,1,21.93,near colored overlay,medium,interpolated one-fps seed plus local compact-bright refinement,research/ufo-derived/video-motion-pass/pr44-standalone/DOD_111689115/annotated-center-crops/frame_0395_annotated.jpg,research/ufo-derived/video-motion-pass/pr44-standalone/DOD_111689115/object-zoom-patches/frame_0395_patch.jpg
DOD_111689115.mp4,DOW-UAP-PR44,396,233.2,6996,reticle-cycling continued point-return interval,Within DVIDS 03:25-04:23 changing reticle/field-of-view interval,404.5,351.5,884.5,621.5,-75.5,81.5,394.8,380.0,233.0,234.0,high,interpolated between one-fps seed detections,30.06,2,2,4,255,248.25,1,33.14,near colored overlay,medium,interpolated one-fps seed plus local compact-bright refinement,research/ufo-derived/video-motion-pass/pr44-standalone/DOD_111689115/annotated-center-crops/frame_0396_annotated.jpg,research/ufo-derived/video-motion-pass/pr44-standalone/DOD_111689115/object-zoom-patches/frame_0396_patch.jpg
DOD_111689115.mp4,DOW-UAP-PR44,397,233.4,7002,reticle-cycling continued point-return interval,Within DVIDS 03:25-04:23 changing reticle/field-of-view interval,400.1,366.1,880.1,636.1,-79.9,96.1,391.2,391.4,233.0,234.0,high,interpolated between one-fps seed detections,26.81,3,3,8,255,241.25,1,47.94,separate from colored overlay,medium,interpolated one-fps seed plus local compact-bright refinement,research/ufo-derived/video-motion-pass/pr44-standalone/DOD_111689115/annotated-center-crops/frame_0397_annotated.jpg,research/ufo-derived/video-motion-pass/pr44-standalone/DOD_111689115/object-zoom-patches/frame_0397_patch.jpg
DOD_111689115.mp4,DOW-UAP-PR44,398,233.6,7008,reticle-cycling continued point-return interval,Within DVIDS 03:25-04:23 changing reticle/field-of-view interval,398.5,373.0,878.5,643.0,-81.5,103.0,387.7,402.9,233.0,234.0,high,interpolated between one-fps seed detections,31.79,4,5,16,255,238.25,1,54.78,separate from colored overlay,medium,interpolated one-fps seed plus local compact-bright refinement,research/ufo-derived/video-motion-pass/pr44-standalone/DOD_111689115/annotated-center-crops/frame_0398_annotated.jpg,research/ufo-derived/video-motion-pass/pr44-standalone/DOD_111689115/object-zoom-patches/frame_0398_patch.jpg
DOD_111689115.mp4,DOW-UAP-PR44,399,233.8,7014,reticle-cycling continued point-return interval,Within DVIDS 03:25-04:23 changing reticle/field-of-view interval,394.5,388.0,874.5,658.0,-85.5,118.0,384.1,414.3,233.0,234.0,high,interpolated between one-fps seed detections,28.33,2,3,6,255,239.5,1,70.47,separate from colored overlay,medium,interpolated one-fps seed plus local compact-bright refinement,research/ufo-derived/video-motion-pass/pr44-standalone/DOD_111689115/annotated-center-crops/frame_0399_annotated.jpg,research/ufo-derived/video-motion-pass/pr44-standalone/DOD_111689115/object-zoom-patches/frame_0399_patch.jpg
