track,rate_metric,rate_label,pixel_rate_px_s,assumed_full_frame_hfov_deg,assumed_slant_range_nm,source_width_px,implied_speed_mps,implied_speed_mph,implied_speed_kts
manual_review_accepted_marks_only_4_59,net_rate_px_s,net start-to-end rate,8.455,8.0,20.0,1920,22.775,50.945,44.27
manual_review_accepted_marks_only_4_59,net_rate_px_s,net start-to-end rate,8.455,8.0,50.0,1920,56.936,127.363,110.676
manual_review_accepted_marks_only_4_59,net_rate_px_s,net start-to-end rate,8.455,8.0,100.0,1920,113.873,254.727,221.351
manual_review_accepted_marks_only_4_59,net_rate_px_s,net start-to-end rate,8.455,10.0,1.0,1920,1.423,3.184,2.767
manual_review_accepted_marks_only_4_59,net_rate_px_s,net start-to-end rate,8.455,10.0,2.0,1920,2.847,6.368,5.534
manual_review_accepted_marks_only_4_59,net_rate_px_s,net start-to-end rate,8.455,10.0,5.0,1920,7.117,15.92,13.834
manual_review_accepted_marks_only_4_59,net_rate_px_s,net start-to-end rate,8.455,10.0,10.0,1920,14.234,31.841,27.669
manual_review_accepted_marks_only_4_59,net_rate_px_s,net start-to-end rate,8.455,10.0,20.0,1920,28.468,63.682,55.338
manual_review_accepted_marks_only_4_59,net_rate_px_s,net start-to-end rate,8.455,10.0,50.0,1920,71.171,159.204,138.345
manual_review_accepted_marks_only_4_59,net_rate_px_s,net start-to-end rate,8.455,10.0,100.0,1920,142.341,318.408,276.689
manual_review_accepted_marks_only_4_59,net_rate_px_s,net start-to-end rate,8.455,20.0,1.0,1920,2.847,6.368,5.534
manual_review_accepted_marks_only_4_59,net_rate_px_s,net start-to-end rate,8.455,20.0,2.0,1920,5.694,12.736,11.068
manual_review_accepted_marks_only_4_59,net_rate_px_s,net start-to-end rate,8.455,20.0,5.0,1920,14.234,31.841,27.669
manual_review_accepted_marks_only_4_59,net_rate_px_s,net start-to-end rate,8.455,20.0,10.0,1920,28.468,63.682,55.338
manual_review_accepted_marks_only_4_59,net_rate_px_s,net start-to-end rate,8.455,20.0,20.0,1920,56.936,127.363,110.676
manual_review_accepted_marks_only_4_59,net_rate_px_s,net start-to-end rate,8.455,20.0,50.0,1920,142.341,318.408,276.689
manual_review_accepted_marks_only_4_59,net_rate_px_s,net start-to-end rate,8.455,20.0,100.0,1920,284.682,636.817,553.378
manual_review_accepted_marks_only_4_59,path_average_rate_px_s,path-length average rate,118.837,0.5,1.0,1920,1.0,2.238,1.944
manual_review_accepted_marks_only_4_59,path_average_rate_px_s,path-length average rate,118.837,0.5,2.0,1920,2.001,4.475,3.889
manual_review_accepted_marks_only_4_59,path_average_rate_px_s,path-length average rate,118.837,0.5,5.0,1920,5.002,11.188,9.722
manual_review_accepted_marks_only_4_59,path_average_rate_px_s,path-length average rate,118.837,0.5,10.0,1920,10.003,22.377,19.445
manual_review_accepted_marks_only_4_59,path_average_rate_px_s,path-length average rate,118.837,0.5,20.0,1920,20.006,44.753,38.889
manual_review_accepted_marks_only_4_59,path_average_rate_px_s,path-length average rate,118.837,0.5,50.0,1920,50.016,111.883,97.223
manual_review_accepted_marks_only_4_59,path_average_rate_px_s,path-length average rate,118.837,0.5,100.0,1920,100.032,223.765,194.447
manual_review_accepted_marks_only_4_59,path_average_rate_px_s,path-length average rate,118.837,1.0,1.0,1920,2.001,4.475,3.889
manual_review_accepted_marks_only_4_59,path_average_rate_px_s,path-length average rate,118.837,1.0,2.0,1920,4.001,8.951,7.778
manual_review_accepted_marks_only_4_59,path_average_rate_px_s,path-length average rate,118.837,1.0,5.0,1920,10.003,22.377,19.445
manual_review_accepted_marks_only_4_59,path_average_rate_px_s,path-length average rate,118.837,1.0,10.0,1920,20.006,44.753,38.889
manual_review_accepted_marks_only_4_59,path_average_rate_px_s,path-length average rate,118.837,1.0,20.0,1920,40.013,89.506,77.779
manual_review_accepted_marks_only_4_59,path_average_rate_px_s,path-length average rate,118.837,1.0,50.0,1920,100.032,223.765,194.447
manual_review_accepted_marks_only_4_59,path_average_rate_px_s,path-length average rate,118.837,1.0,100.0,1920,200.064,447.53,388.893
manual_review_accepted_marks_only_4_59,path_average_rate_px_s,path-length average rate,118.837,2.0,1.0,1920,4.001,8.951,7.778
manual_review_accepted_marks_only_4_59,path_average_rate_px_s,path-length average rate,118.837,2.0,2.0,1920,8.003,17.901,15.556
manual_review_accepted_marks_only_4_59,path_average_rate_px_s,path-length average rate,118.837,2.0,5.0,1920,20.006,44.753,38.889
manual_review_accepted_marks_only_4_59,path_average_rate_px_s,path-length average rate,118.837,2.0,10.0,1920,40.013,89.506,77.779
manual_review_accepted_marks_only_4_59,path_average_rate_px_s,path-length average rate,118.837,2.0,20.0,1920,80.026,179.012,155.557
manual_review_accepted_marks_only_4_59,path_average_rate_px_s,path-length average rate,118.837,2.0,50.0,1920,200.064,447.53,388.893
manual_review_accepted_marks_only_4_59,path_average_rate_px_s,path-length average rate,118.837,2.0,100.0,1920,400.128,895.061,777.786
manual_review_accepted_marks_only_4_59,path_average_rate_px_s,path-length average rate,118.837,4.0,1.0,1920,8.003,17.901,15.556
manual_review_accepted_marks_only_4_59,path_average_rate_px_s,path-length average rate,118.837,4.0,2.0,1920,16.005,35.802,31.111
manual_review_accepted_marks_only_4_59,path_average_rate_px_s,path-length average rate,118.837,4.0,5.0,1920,40.013,89.506,77.779
manual_review_accepted_marks_only_4_59,path_average_rate_px_s,path-length average rate,118.837,4.0,10.0,1920,80.026,179.012,155.557
manual_review_accepted_marks_only_4_59,path_average_rate_px_s,path-length average rate,118.837,4.0,20.0,1920,160.051,358.024,311.114
manual_review_accepted_marks_only_4_59,path_average_rate_px_s,path-length average rate,118.837,4.0,50.0,1920,400.128,895.061,777.786
manual_review_accepted_marks_only_4_59,path_average_rate_px_s,path-length average rate,118.837,4.0,100.0,1920,800.256,1790.121,1555.572
manual_review_accepted_marks_only_4_59,path_average_rate_px_s,path-length average rate,118.837,8.0,1.0,1920,16.005,35.802,31.111
manual_review_accepted_marks_only_4_59,path_average_rate_px_s,path-length average rate,118.837,8.0,2.0,1920,32.01,71.605,62.223
manual_review_accepted_marks_only_4_59,path_average_rate_px_s,path-length average rate,118.837,8.0,5.0,1920,80.026,179.012,155.557
manual_review_accepted_marks_only_4_59,path_average_rate_px_s,path-length average rate,118.837,8.0,10.0,1920,160.051,358.024,311.114
manual_review_accepted_marks_only_4_59,path_average_rate_px_s,path-length average rate,118.837,8.0,20.0,1920,320.102,716.048,622.229
manual_review_accepted_marks_only_4_59,path_average_rate_px_s,path-length average rate,118.837,8.0,50.0,1920,800.256,1790.121,1555.572
manual_review_accepted_marks_only_4_59,path_average_rate_px_s,path-length average rate,118.837,8.0,100.0,1920,1600.511,3580.242,3111.145
manual_review_accepted_marks_only_4_59,path_average_rate_px_s,path-length average rate,118.837,10.0,1.0,1920,20.006,44.753,38.889
manual_review_accepted_marks_only_4_59,path_average_rate_px_s,path-length average rate,118.837,10.0,2.0,1920,40.013,89.506,77.779
manual_review_accepted_marks_only_4_59,path_average_rate_px_s,path-length average rate,118.837,10.0,5.0,1920,100.032,223.765,194.447
manual_review_accepted_marks_only_4_59,path_average_rate_px_s,path-length average rate,118.837,10.0,10.0,1920,200.064,447.53,388.893
manual_review_accepted_marks_only_4_59,path_average_rate_px_s,path-length average rate,118.837,10.0,20.0,1920,400.128,895.061,777.786
manual_review_accepted_marks_only_4_59,path_average_rate_px_s,path-length average rate,118.837,10.0,50.0,1920,1000.32,2237.651,1944.465
manual_review_accepted_marks_only_4_59,path_average_rate_px_s,path-length average rate,118.837,10.0,100.0,1920,2000.639,4475.303,3888.931
manual_review_accepted_marks_only_4_59,path_average_rate_px_s,path-length average rate,118.837,20.0,1.0,1920,40.013,89.506,77.779
manual_review_accepted_marks_only_4_59,path_average_rate_px_s,path-length average rate,118.837,20.0,2.0,1920,80.026,179.012,155.557
manual_review_accepted_marks_only_4_59,path_average_rate_px_s,path-length average rate,118.837,20.0,5.0,1920,200.064,447.53,388.893
manual_review_accepted_marks_only_4_59,path_average_rate_px_s,path-length average rate,118.837,20.0,10.0,1920,400.128,895.061,777.786
manual_review_accepted_marks_only_4_59,path_average_rate_px_s,path-length average rate,118.837,20.0,20.0,1920,800.256,1790.121,1555.572
manual_review_accepted_marks_only_4_59,path_average_rate_px_s,path-length average rate,118.837,20.0,50.0,1920,2000.639,4475.303,3888.931
manual_review_accepted_marks_only_4_59,path_average_rate_px_s,path-length average rate,118.837,20.0,100.0,1920,4001.279,8950.605,7777.861
manual_review_accepted_marks_only_4_59,step_rate_median_px_s,median consecutive-step rate,82.309,0.5,1.0,1920,0.693,1.55,1.347
manual_review_accepted_marks_only_4_59,step_rate_median_px_s,median consecutive-step rate,82.309,0.5,2.0,1920,1.386,3.1,2.694
manual_review_accepted_marks_only_4_59,step_rate_median_px_s,median consecutive-step rate,82.309,0.5,5.0,1920,3.464,7.749,6.734
manual_review_accepted_marks_only_4_59,step_rate_median_px_s,median consecutive-step rate,82.309,0.5,10.0,1920,6.928,15.498,13.468
manual_review_accepted_marks_only_4_59,step_rate_median_px_s,median consecutive-step rate,82.309,0.5,20.0,1920,13.857,30.997,26.936
manual_review_accepted_marks_only_4_59,step_rate_median_px_s,median consecutive-step rate,82.309,0.5,50.0,1920,34.642,77.492,67.339
manual_review_accepted_marks_only_4_59,step_rate_median_px_s,median consecutive-step rate,82.309,0.5,100.0,1920,69.284,154.984,134.678
manual_review_accepted_marks_only_4_59,step_rate_median_px_s,median consecutive-step rate,82.309,1.0,1.0,1920,1.386,3.1,2.694
manual_review_accepted_marks_only_4_59,step_rate_median_px_s,median consecutive-step rate,82.309,1.0,2.0,1920,2.771,6.199,5.387
manual_review_accepted_marks_only_4_59,step_rate_median_px_s,median consecutive-step rate,82.309,1.0,5.0,1920,6.928,15.498,13.468
manual_review_accepted_marks_only_4_59,step_rate_median_px_s,median consecutive-step rate,82.309,1.0,10.0,1920,13.857,30.997,26.936
manual_review_accepted_marks_only_4_59,step_rate_median_px_s,median consecutive-step rate,82.309,1.0,20.0,1920,27.714,61.994,53.871
manual_review_accepted_marks_only_4_59,step_rate_median_px_s,median consecutive-step rate,82.309,1.0,50.0,1920,69.284,154.984,134.678
manual_review_accepted_marks_only_4_59,step_rate_median_px_s,median consecutive-step rate,82.309,1.0,100.0,1920,138.568,309.969,269.356
manual_review_accepted_marks_only_4_59,step_rate_median_px_s,median consecutive-step rate,82.309,2.0,1.0,1920,2.771,6.199,5.387
manual_review_accepted_marks_only_4_59,step_rate_median_px_s,median consecutive-step rate,82.309,2.0,2.0,1920,5.543,12.399,10.774
manual_review_accepted_marks_only_4_59,step_rate_median_px_s,median consecutive-step rate,82.309,2.0,5.0,1920,13.857,30.997,26.936
manual_review_accepted_marks_only_4_59,step_rate_median_px_s,median consecutive-step rate,82.309,2.0,10.0,1920,27.714,61.994,53.871
manual_review_accepted_marks_only_4_59,step_rate_median_px_s,median consecutive-step rate,82.309,2.0,20.0,1920,55.427,123.988,107.742
manual_review_accepted_marks_only_4_59,step_rate_median_px_s,median consecutive-step rate,82.309,2.0,50.0,1920,138.568,309.969,269.356
manual_review_accepted_marks_only_4_59,step_rate_median_px_s,median consecutive-step rate,82.309,2.0,100.0,1920,277.137,619.938,538.711
manual_review_accepted_marks_only_4_59,step_rate_median_px_s,median consecutive-step rate,82.309,4.0,1.0,1920,5.543,12.399,10.774
manual_review_accepted_marks_only_4_59,step_rate_median_px_s,median consecutive-step rate,82.309,4.0,2.0,1920,11.085,24.798,21.548
manual_review_accepted_marks_only_4_59,step_rate_median_px_s,median consecutive-step rate,82.309,4.0,5.0,1920,27.714,61.994,53.871
manual_review_accepted_marks_only_4_59,step_rate_median_px_s,median consecutive-step rate,82.309,4.0,10.0,1920,55.427,123.988,107.742
manual_review_accepted_marks_only_4_59,step_rate_median_px_s,median consecutive-step rate,82.309,4.0,20.0,1920,110.855,247.975,215.484
manual_review_accepted_marks_only_4_59,step_rate_median_px_s,median consecutive-step rate,82.309,4.0,50.0,1920,277.137,619.938,538.711
manual_review_accepted_marks_only_4_59,step_rate_median_px_s,median consecutive-step rate,82.309,4.0,100.0,1920,554.274,1239.875,1077.422
manual_review_accepted_marks_only_4_59,step_rate_median_px_s,median consecutive-step rate,82.309,8.0,1.0,1920,11.085,24.798,21.548
manual_review_accepted_marks_only_4_59,step_rate_median_px_s,median consecutive-step rate,82.309,8.0,2.0,1920,22.171,49.595,43.097
manual_review_accepted_marks_only_4_59,step_rate_median_px_s,median consecutive-step rate,82.309,8.0,5.0,1920,55.427,123.988,107.742
manual_review_accepted_marks_only_4_59,step_rate_median_px_s,median consecutive-step rate,82.309,8.0,10.0,1920,110.855,247.975,215.484
manual_review_accepted_marks_only_4_59,step_rate_median_px_s,median consecutive-step rate,82.309,8.0,20.0,1920,221.71,495.95,430.969
manual_review_accepted_marks_only_4_59,step_rate_median_px_s,median consecutive-step rate,82.309,8.0,50.0,1920,554.274,1239.875,1077.422
manual_review_accepted_marks_only_4_59,step_rate_median_px_s,median consecutive-step rate,82.309,8.0,100.0,1920,1108.548,2479.751,2154.844
manual_review_accepted_marks_only_4_59,step_rate_median_px_s,median consecutive-step rate,82.309,10.0,1.0,1920,13.857,30.997,26.936
manual_review_accepted_marks_only_4_59,step_rate_median_px_s,median consecutive-step rate,82.309,10.0,2.0,1920,27.714,61.994,53.871
manual_review_accepted_marks_only_4_59,step_rate_median_px_s,median consecutive-step rate,82.309,10.0,5.0,1920,69.284,154.984,134.678
manual_review_accepted_marks_only_4_59,step_rate_median_px_s,median consecutive-step rate,82.309,10.0,10.0,1920,138.568,309.969,269.356
manual_review_accepted_marks_only_4_59,step_rate_median_px_s,median consecutive-step rate,82.309,10.0,20.0,1920,277.137,619.938,538.711
manual_review_accepted_marks_only_4_59,step_rate_median_px_s,median consecutive-step rate,82.309,10.0,50.0,1920,692.842,1549.844,1346.778
manual_review_accepted_marks_only_4_59,step_rate_median_px_s,median consecutive-step rate,82.309,10.0,100.0,1920,1385.685,3099.689,2693.555
manual_review_accepted_marks_only_4_59,step_rate_median_px_s,median consecutive-step rate,82.309,20.0,1.0,1920,27.714,61.994,53.871
manual_review_accepted_marks_only_4_59,step_rate_median_px_s,median consecutive-step rate,82.309,20.0,2.0,1920,55.427,123.988,107.742
manual_review_accepted_marks_only_4_59,step_rate_median_px_s,median consecutive-step rate,82.309,20.0,5.0,1920,138.568,309.969,269.356
manual_review_accepted_marks_only_4_59,step_rate_median_px_s,median consecutive-step rate,82.309,20.0,10.0,1920,277.137,619.938,538.711
manual_review_accepted_marks_only_4_59,step_rate_median_px_s,median consecutive-step rate,82.309,20.0,20.0,1920,554.274,1239.875,1077.422
manual_review_accepted_marks_only_4_59,step_rate_median_px_s,median consecutive-step rate,82.309,20.0,50.0,1920,1385.685,3099.689,2693.555
manual_review_accepted_marks_only_4_59,step_rate_median_px_s,median consecutive-step rate,82.309,20.0,100.0,1920,2771.37,6199.377,5387.11
manual_review_accepted_marks_only_4_59,step_rate_p95_px_s,p95 consecutive-step rate,302.3,0.5,1.0,1920,2.545,5.692,4.946
manual_review_accepted_marks_only_4_59,step_rate_p95_px_s,p95 consecutive-step rate,302.3,0.5,2.0,1920,5.089,11.384,9.893
manual_review_accepted_marks_only_4_59,step_rate_p95_px_s,p95 consecutive-step rate,302.3,0.5,5.0,1920,12.723,28.461,24.732
manual_review_accepted_marks_only_4_59,step_rate_p95_px_s,p95 consecutive-step rate,302.3,0.5,10.0,1920,25.446,56.922,49.464
manual_review_accepted_marks_only_4_59,step_rate_p95_px_s,p95 consecutive-step rate,302.3,0.5,20.0,1920,50.893,113.844,98.927
manual_review_accepted_marks_only_4_59,step_rate_p95_px_s,p95 consecutive-step rate,302.3,0.5,50.0,1920,127.232,284.609,247.319
manual_review_accepted_marks_only_4_59,step_rate_p95_px_s,p95 consecutive-step rate,302.3,0.5,100.0,1920,254.463,569.218,494.637
manual_review_accepted_marks_only_4_59,step_rate_p95_px_s,p95 consecutive-step rate,302.3,1.0,1.0,1920,5.089,11.384,9.893
manual_review_accepted_marks_only_4_59,step_rate_p95_px_s,p95 consecutive-step rate,302.3,1.0,2.0,1920,10.179,22.769,19.785
manual_review_accepted_marks_only_4_59,step_rate_p95_px_s,p95 consecutive-step rate,302.3,1.0,5.0,1920,25.446,56.922,49.464
manual_review_accepted_marks_only_4_59,step_rate_p95_px_s,p95 consecutive-step rate,302.3,1.0,10.0,1920,50.893,113.844,98.927
manual_review_accepted_marks_only_4_59,step_rate_p95_px_s,p95 consecutive-step rate,302.3,1.0,20.0,1920,101.785,227.687,197.855
manual_review_accepted_marks_only_4_59,step_rate_p95_px_s,p95 consecutive-step rate,302.3,1.0,50.0,1920,254.463,569.218,494.637
manual_review_accepted_marks_only_4_59,step_rate_p95_px_s,p95 consecutive-step rate,302.3,1.0,100.0,1920,508.927,1138.437,989.274
manual_review_accepted_marks_only_4_59,step_rate_p95_px_s,p95 consecutive-step rate,302.3,2.0,1.0,1920,10.179,22.769,19.785
manual_review_accepted_marks_only_4_59,step_rate_p95_px_s,p95 consecutive-step rate,302.3,2.0,2.0,1920,20.357,45.537,39.571
manual_review_accepted_marks_only_4_59,step_rate_p95_px_s,p95 consecutive-step rate,302.3,2.0,5.0,1920,50.893,113.844,98.927
manual_review_accepted_marks_only_4_59,step_rate_p95_px_s,p95 consecutive-step rate,302.3,2.0,10.0,1920,101.785,227.687,197.855
manual_review_accepted_marks_only_4_59,step_rate_p95_px_s,p95 consecutive-step rate,302.3,2.0,20.0,1920,203.571,455.375,395.71
manual_review_accepted_marks_only_4_59,step_rate_p95_px_s,p95 consecutive-step rate,302.3,2.0,50.0,1920,508.927,1138.437,989.274
manual_review_accepted_marks_only_4_59,step_rate_p95_px_s,p95 consecutive-step rate,302.3,2.0,100.0,1920,1017.853,2276.873,1978.548
manual_review_accepted_marks_only_4_59,step_rate_p95_px_s,p95 consecutive-step rate,302.3,4.0,1.0,1920,20.357,45.537,39.571
manual_review_accepted_marks_only_4_59,step_rate_p95_px_s,p95 consecutive-step rate,302.3,4.0,2.0,1920,40.714,91.075,79.142
manual_review_accepted_marks_only_4_59,step_rate_p95_px_s,p95 consecutive-step rate,302.3,4.0,5.0,1920,101.785,227.687,197.855
manual_review_accepted_marks_only_4_59,step_rate_p95_px_s,p95 consecutive-step rate,302.3,4.0,10.0,1920,203.571,455.375,395.71
manual_review_accepted_marks_only_4_59,step_rate_p95_px_s,p95 consecutive-step rate,302.3,4.0,20.0,1920,407.141,910.749,791.419
